"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"2355","60","GO Biological Process","","Response to external stimulus","1.2E-19","TBX21|MIF|USP18|RIPK3|MACROD2|LBP|HGF|MPO|CYP27B1|IFNG|CCR7|NLRC5|WNT5A|PPARGC1A|PPARG|NRG1|ACE|CCR2|CCR5|F2RL1|NOS3|PRL|PCSK9|ADORA2B|ANGPT2|MET|CD86|NLRP3|CCR6|ATF3|ARG1|CX3CR1|CCL20|DPP4|TLR9|AIM2|CARD9|LCN2|TREM2|GHRH|ABCA1|GATA3|LY86|IRF4|GPER1|TRPM2|POMC|TNF|AGTR1|TRPV4|DOCK2|CSRP3|CYP2E1|NR4A1|LDLR|GIPR|SARM1|CCL5|CCL4|TLR5","17588","17893|17803|17971|18121|18127|17815|18130|17785|17872|17947|17944|18085|17812|17956|18040|17938|17896|18124|18133|17965|18013|17824|18007|17791|17908|17860|18019|17857|18136|17854|18034|18145|17863|17866|18148|17962|18139|17779|18073|18028|17923|17899|17905|18103|18094|17773|17851|18010|17911|17875|17950|18052|17782|17884|17878|17818|18058|17989|18100|17845","1.69E-22","","GO:0009605","1.8920818753952375","0"
"2121","56","GO Biological Process","","Immune system process","1.24E-18","TBX21|MIF|OSM|RIPK3|LBP|MPO|CYP27B1|IFNG|CCR7|IL1RN|RORA|NLRC5|WNT5A|PPARG|ACE|NCR1|CCR2|CCR5|MERTK|F2RL1|ADORA2B|CD248|CD28|RORC|CD86|NLRP3|CCR6|GATA2|ARG1|CX3CR1|CCL20|DPP4|TLR9|CD3E|AIM2|CARD9|ADA|LCN2|TREM2|GATA3|LY86|IRF4|LILRB4|GPER1|TRPM2|POMC|CD8A|TNF|DOCK2|SARM1|CCL5|KCP|CCL4|TLR5|SOCS1|ENPP1","17588","17893|17803|17935|18121|17815|17785|17872|17947|17944|17794|17821|18085|17812|18040|17896|17929|18124|18133|18070|17965|17791|18115|18067|17992|18019|17857|18136|17842|18034|18145|17863|17866|18148|18151|17962|18139|17926|17779|18073|17899|17905|18103|18001|18094|17773|17851|17806|18010|17950|18058|17989|18043|18100|17845|17932|18004","1.82E-21","","GO:0002376","1.7906578314837767","0"
"453","30","GO Biological Process","","Positive regulation of response to external stimulus","1.4E-18","MIF|OSM|LBP|IFNG|CCR7|NLRC5|WNT5A|ACE|CCR2|F2RL1|ADORA2B|MET|CD28|NLRP3|CCR6|ARG1|CX3CR1|TLR9|AIM2|CARD9|TREM2|LY86|POMC|TNF|AGTR1|TRPV4|LDLR|CCL5|CCL4|DAPK2","17588","17803|17935|17815|17947|17944|18085|17812|17896|18124|17965|17791|17860|18067|17857|18136|18034|18145|18148|17962|18139|18073|17905|17851|18010|17911|17875|17878|17989|18100|17836","2.18E-21","","GO:0032103","1.7853871964321761","0"
"371","28","GO Biological Process","","Regulation of inflammatory response","1.4E-18","OSM|USP18|LBP|HGF|IFNG|CCR7|GGT1|RORA|WNT5A|PPARG|ACE|CCR2|ADORA2B|CD28|NLRP3|TLR9|AIM2|ADA|TREM2|GATA3|CYP19A1|GPER1|ACE2|TNF|AGTR1|TRPV4|LDLR|CCL5","17588","17935|17971|17815|18130|17947|17944|18106|17821|17812|18040|17896|18124|17791|18067|17857|18148|17962|17926|18073|17899|18064|18094|17887|18010|17911|17875|17878|17989","2.14E-21","","GO:0050727","1.7853871964321761","0"
"1525","48","GO Biological Process","","Positive regulation of signal transduction","2.53E-18","MIF|OSM|RIPK3|LBP|HGF|CYP27B1|CCR7|KLB|NLRC5|WNT5A|DNAJC27|PPARG|NRG1|S100B|F2RL1|FABP5|NOS3|PRL|ADORA2B|MET|SLC2A4|CD28|CD86|ATF3|NR3C2|CX3CR1|CCL20|TLR9|CD3E|CARD9|ADA|TREM2|GHRH|PRKCZ|GATA3|XDH|LY86|GPER1|POMC|NPPC|TNF|TRPV4|AGAP2|GIPR|CCL5|KCP|CCL4|TLR5","17588","17803|17935|18121|17815|18130|17872|17944|17890|18085|17812|17998|18040|17938|17977|17965|18025|18013|17824|17791|17860|17941|18067|18019|17854|18079|18145|17863|18148|18151|18139|17926|18073|18028|17983|17899|17800|17905|18094|17851|18031|18010|17875|18082|17818|17989|18043|18100|17845","4.2E-21","","GO:0009967","1.7596879478824181","0"
"874","38","GO Biological Process","","Positive regulation of immune system process","2.92E-18","TBX21|MIF|LBP|IFNG|CCR7|NLRC5|WNT5A|CCR2|F2RL1|ADORA2B|PPARGC1B|CD28|CD86|NLRP3|CCR6|GATA2|ARG1|CX3CR1|CCL20|DPP4|TLR9|CD3E|AIM2|RBP4|CARD9|ADA|TREM2|PRKCZ|GATA3|LILRB4|POMC|CD8A|TNF|TRPV4|CCL5|CCL4|DAPK2|SOCS1","17588","17893|17803|17815|17947|17944|18085|17812|18124|17965|17791|17776|18067|18019|17857|18136|17842|18034|18145|17863|17866|18148|18151|17962|17980|18139|17926|18073|17983|17899|18001|17851|17806|18010|17875|17989|18100|17836|17932","5.03E-21","","GO:0002684","1.7534617148551583","0"
"1321","45","GO Biological Process","","Immune response","3.08E-18","TBX21|MIF|OSM|LBP|CYP27B1|IFNG|CCR7|IL1RN|RORA|NLRC5|WNT5A|PPARG|CCR2|CCR5|F2RL1|ADORA2B|CD28|RORC|CD86|NLRP3|CCR6|ARG1|CX3CR1|CCL20|TLR9|CD3E|AIM2|CARD9|ADA|LCN2|TREM2|GATA3|LY86|IRF4|LILRB4|GPER1|POMC|CD8A|TNF|DOCK2|SARM1|CCL5|CCL4|TLR5|ENPP1","17588","17893|17803|17935|17815|17872|17947|17944|17794|17821|18085|17812|18040|18124|18133|17965|17791|18067|17992|18019|17857|18136|18034|18145|17863|18148|18151|17962|18139|17926|17779|18073|17899|17905|18103|18001|18094|17851|17806|18010|17950|18058|17989|18100|17845|18004","5.49E-21","","GO:0006955","1.7511449283499556","0"
"5165","84","GO Biological Process","","Cell communication","4.26E-18","CEACAM1|MIF|OSM|RIPK3|LBP|AMH|HGF|IFNG|CCR7|KLB|IL1RN|RORA|NLRC5|WNT5A|SFRP5|PDE3B|PPARG|NRG1|NCR1|CCR2|CCR5|MERTK|F2RL1|NOS3|PRL|PCSK9|ADORA2B|PPARGC1B|ANGPT2|MET|CD28|RORC|CD86|NLRP3|CCR6|ATF3|NR3C2|CX3CR1|STAT4|CCL20|DPP4|TLR9|CD3E|NR5A2|SGK1|AIM2|DUSP5|CARD9|ADA|TREM2|GHRH|ABCA1|PRKCZ|GATA3|LY86|CCM2|LILRB4|NRG4|ADM2|GPER1|TRPM2|POMC|CD8A|NPPC|SENP1|TNF|AGTR1|TRPV4|TRIB3|DOCK2|CSRP3|RGS5|NR4A1|AGAP2|GPR84|GIPR|SARM1|CCL5|ANGPTL8|CCL4|DAPK2|TLR5|SOCS1|SOCS7","17588","18037|17803|17935|18121|17815|17869|18130|17947|17944|17890|17794|17821|18085|17812|17968|18049|18040|17938|17929|18124|18133|18070|17965|18013|17824|18007|17791|17776|17908|17860|18067|17992|18019|17857|18136|17854|18079|18145|17953|17863|17866|18148|18151|17830|17917|17962|17833|18139|17926|18073|18028|17923|17983|17899|17905|18088|18001|18118|17881|18094|17773|17851|17806|18031|18091|18010|17911|17875|18097|17950|18052|17839|17884|18082|18046|17818|18058|17989|17902|18100|17836|17845|17932|17848","7.89E-21","","GO:0007154","1.7370590400897281","0"
"5584","87","GO Biological Process","","Positive regulation of cellular process","5.66E-18","CEACAM1|TBX21|MIF|OSM|RIPK3|LBP|HGF|GCK|CYP27B1|IFNG|CCR7|KLB|RORA|NLRC5|WNT5A|DNAJC27|PPARGC1A|PPARG|NRG1|ACE|S100B|CCR2|MERTK|F2RL1|FABP5|NOS3|PRL|PCSK9|ADORA2B|CD248|PPARGC1B|MET|SLC2A4|CD28|RORC|CD86|NLRP3|CCR6|ATF3|GATA2|ARG1|NR3C2|CX3CR1|STAT4|CCL20|DPP4|TLR9|CD3E|NR5A2|RBP4|CARD9|ADA|TREM2|GHRH|ABCA1|PRKCZ|GATA3|XDH|LY86|IRF4|SIRT3|LILRB4|CYP19A1|GPER1|TRPM2|POMC|NPPC|ACE2|SENP1|TNF|AGTR1|HMGA1|TRPV4|TRIB3|MME|CSRP3|NR4A1|AGAP2|LDLR|GIPR|SARM1|CCL5|KCP|CCL4|DAPK2|TLR5|SOCS1","17588","18037|17893|17803|17935|18121|17815|18130|18112|17872|17947|17944|17890|17821|18085|17812|17998|17956|18040|17938|17896|17977|18124|18070|17965|18025|18013|17824|18007|17791|18115|17776|17860|17941|18067|17992|18019|17857|18136|17854|17842|18034|18079|18145|17953|17863|17866|18148|18151|17830|17980|18139|17926|18073|18028|17923|17983|17899|17800|17905|18103|17959|18001|18064|18094|17773|17851|18031|17887|18091|18010|17911|17914|17875|18097|18109|18052|17884|18082|17878|17818|18058|17989|18043|18100|17836|17845|17932","1.12E-20","","GO:0048522","1.7247183568811728","0"
"739","35","GO Biological Process","","Regulation of cytokine production","9.09E-18","CEACAM1|TBX21|MIF|OSM|RIPK3|LBP|HGF|IFNG|CCR7|RORA|WNT5A|CCR2|MERTK|F2RL1|ADORA2B|CD28|CD86|NLRP3|ARG1|CX3CR1|TLR9|CD3E|AIM2|CARD9|TREM2|PRKCZ|GATA3|IRF4|LILRB4|POMC|ACE2|TNF|TRPV4|TLR5|SOCS1","17588","18037|17893|17803|17935|18121|17815|18130|17947|17944|17821|17812|18124|18070|17965|17791|18067|18019|17857|18034|18145|18148|18151|17962|18139|18073|17983|17899|18103|18001|17851|17887|18010|17875|17845|17932","1.85E-20","","GO:0001817","1.7041436116778033","0"
"601","32","GO Biological Process","","Regulation of leukocyte activation","1.93E-17","CEACAM1|TBX21|MIF|RIPK3|LBP|IFNG|CCR7|RORA|WNT5A|CCR2|MERTK|F2RL1|ADORA2B|CD28|CD86|NLRP3|GATA2|ARG1|DPP4|TLR9|CD3E|ADA|TREM2|PRKCZ|GATA3|IRF4|LILRB4|GPER1|TNF|LDLR|CCL5|SOCS1","17588","18037|17893|17803|18121|17815|17947|17944|17821|17812|18124|18070|17965|17791|18067|18019|17857|17842|18034|17866|18148|18151|17926|18073|17983|17899|18103|18001|18094|18010|17878|17989|17932","4.06E-20","","GO:0002694","1.6714442690992226","0"
"1057","40","GO Biological Process","","Cellular response to oxygen-containing compound","2.03E-17","CEACAM1|RIPK3|LBP|AQP9|GCK|MPO|RORA|WNT5A|PDE3B|PPARG|ACE|CCR5|NOS3|PCSK9|PPARGC1B|SLC2A4|RORC|CD86|NLRP3|ARG1|CX3CR1|TLR9|SGK1|TREM2|ABCA1|PRKCZ|LY86|GPER1|TRPM2|TNF|AGTR1|TRIB3|CSRP3|NR4A1|LDLR|CCL5|ACACA|TLR5|SOCS1|ENPP1","17588","18037|18121|17815|18055|18112|17785|17821|17812|18049|18040|17896|18133|18013|18007|17776|17941|17992|18019|17857|18034|18145|18148|17917|18073|17923|17983|17905|18094|17773|18010|17911|18097|18052|17884|17878|17989|17920|17845|17932|18004","4.4E-20","","GO:1901701","1.6692503962086787","0"
"658","33","GO Biological Process","","Regulation of cell activation","2.42E-17","CEACAM1|TBX21|MIF|RIPK3|LBP|IFNG|CCR7|RORA|WNT5A|CCR2|MERTK|F2RL1|NOS3|ADORA2B|CD28|CD86|NLRP3|GATA2|ARG1|DPP4|TLR9|CD3E|ADA|TREM2|PRKCZ|GATA3|IRF4|LILRB4|GPER1|TNF|LDLR|CCL5|SOCS1","17588","18037|17893|17803|18121|17815|17947|17944|17821|17812|18124|18070|17965|18013|17791|18067|18019|17857|17842|18034|17866|18148|18151|17926|18073|17983|17899|18103|18001|18094|18010|17878|17989|17932","5.4E-20","","GO:0050865","1.6616184634019568","0"
"383","27","GO Biological Process","","Regulation of immune effector process","2.75E-17","CEACAM1|TBX21|MIF|RIPK3|LBP|IFNG|WNT5A|NCR1|CCR2|F2RL1|ADORA2B|CD28|CD86|NLRP3|GATA2|ARG1|CX3CR1|TLR9|RBP4|CARD9|TREM2|PRKCZ|GATA3|IRF4|LILRB4|POMC|TNF","17588","18037|17893|17803|18121|17815|17947|17812|17929|18124|17965|17791|18067|18019|17857|17842|18034|18145|18148|17980|18139|18073|17983|17899|18103|18001|17851|18010","6.32E-20","","GO:0002697","1.6560667306169736","0"
"1726","49","GO Biological Process","","Regulation of intracellular signal transduction","4.17E-17","CEACAM1|MIF|OSM|RIPK3|HGF|CCR7|KLB|RORA|WNT5A|DNAJC27|SFRP5|PDE3B|PPARG|NRG1|S100B|F2RL1|ADORA2B|MET|CD28|CD86|NLRP3|ATF3|NR3C2|CX3CR1|CCL20|TLR9|CD3E|SGK1|DUSP5|CARD9|ADA|TREM2|ABCA1|PRKCZ|GATA3|XDH|LILRB4|GPER1|POMC|NPPC|ACE2|TNF|TRPV4|DOCK2|AGAP2|GIPR|CCL5|CCL4|DAPK2","17588","18037|17803|17935|18121|18130|17944|17890|17821|17812|17998|17968|18049|18040|17938|17977|17965|17791|17860|18067|18019|17857|17854|18079|18145|17863|18148|18151|17917|17833|18139|17926|18073|17923|17983|17899|17800|18001|18094|17851|18031|17887|18010|17875|17950|18082|17818|17989|18100|17836","9.83E-20","","GO:1902531","1.6379863945026245","0"
"1354","44","GO Biological Process","","Negative regulation of signaling","4.2E-17","CEACAM1|MIF|OSM|USP18|HGF|IL1RN|RORA|NLRC5|WNT5A|SFRP5|PDE3B|PPARG|NRG1|F2RL1|NOS3|PCSK9|MET|NLRP3|ATF3|GATA2|ARG1|CX3CR1|TLR9|CD3E|DUSP5|ADA|TREM2|PRKCZ|GATA3|XDH|IRF4|LILRB4|GPER1|ACE2|TNF|RGS5|AGAP2|LDLR|GIPR|SARM1|CCL5|SOCS1|ENPP1|SOCS7","17588","18037|17803|17935|17971|18130|17794|17821|18085|17812|17968|18049|18040|17938|17965|18013|18007|17860|17857|17854|17842|18034|18145|18148|18151|17833|17926|18073|17983|17899|17800|18103|18001|18094|17887|18010|17839|18082|17878|17818|18058|17989|17932|18004|17848","1.02E-19","","GO:0023057","1.63767507096021","0"
"1612","47","GO Biological Process","","Negative regulation of response to stimulus","1.06E-16","CEACAM1|TBX21|MIF|USP18|HGF|IL1RN|RORA|NLRC5|WNT5A|SFRP5|PDE3B|PPARG|NRG1|CCR2|F2RL1|NOS3|ANGPT2|MET|NLRP3|ATF3|GATA2|ARG1|CX3CR1|DPP4|TLR9|CD3E|DUSP5|ADA|TREM2|PRKCZ|GATA3|XDH|IRF4|LILRB4|CYP19A1|GPER1|ACE2|TNF|RGS5|AGAP2|LDLR|GIPR|SARM1|CCL5|SOCS1|ENPP1|SOCS7","17588","18037|17893|17803|17971|18130|17794|17821|18085|17812|17968|18049|18040|17938|18124|17965|18013|17908|17860|17857|17854|17842|18034|18145|17866|18148|18151|17833|17926|18073|17983|17899|17800|18103|18001|18064|18094|17887|18010|17839|18082|17878|17818|18058|17989|17932|18004|17848","2.64E-19","","GO:0048585","1.597469413473523","0"
"3358","66","GO Biological Process","","Response to stress","1.63E-16","CEACAM1|MIF|RIPK3|MACROD2|LBP|MPO|CYP27B1|IFNG|CCR7|IL1RN|RORA|NLRC5|WNT5A|PPARGC1A|PPARG|NRG1|ACE|NCR1|CCR2|CCR5|MERTK|F2RL1|NOS3|PCSK9|PPARGC1B|ANGPT2|SLC2A4|NLRP3|CCR6|ATF3|GATA2|ARG1|CX3CR1|STAT4|CCL20|DPP4|TLR9|SGK1|AIM2|CARD9|ADA|LCN2|TREM2|ABCA1|PRKCZ|GATA3|LY86|IRF4|CCM2|GPER1|TRPM2|POMC|NPPC|TNF|AGTR1|HMGA1|TRPV4|TRIB3|CSRP3|CYP2E1|LDLR|GIPR|SARM1|CCL5|CCL4|TLR5","17588","18037|17803|18121|18127|17815|17785|17872|17947|17944|17794|17821|18085|17812|17956|18040|17938|17896|17929|18124|18133|18070|17965|18013|18007|17776|17908|17941|17857|18136|17854|17842|18034|18145|17953|17863|17866|18148|17917|17962|18139|17926|17779|18073|17923|17983|17899|17905|18103|18088|18094|17773|17851|18031|18010|17911|17914|17875|18097|18052|17782|17878|17818|18058|17989|18100|17845","4.16E-19","","GO:0006950","1.5787812395596041","0"
"1146","40","GO Biological Process","","Positive regulation of gene expression","2.69E-16","TBX21|MIF|OSM|LBP|AMH|HGF|IFNG|CCR7|RORA|WNT5A|PPARGC1A|PPARG|NRG1|CCR2|F2RL1|NOS3|ADORA2B|CD28|CD86|NLRP3|ATF3|GATA2|TLR9|CD3E|AIM2|RBP4|CARD9|TREM2|PRKCZ|GATA3|IRF4|ADM2|GPER1|POMC|TNF|TRPV4|LDLR|CCL5|ANGPTL8|TLR5","17588","17893|17803|17935|17815|17869|18130|17947|17944|17821|17812|17956|18040|17938|18124|17965|18013|17791|18067|18019|17857|17854|17842|18148|18151|17962|17980|18139|18073|17983|17899|18103|17881|18094|17851|18010|17875|17878|17989|17902|17845","7.03E-19","","GO:0010628","1.5570247719997592","0"
"1669","47","GO Biological Process","","Regulation of cell population proliferation","3.86E-16","CEACAM1|MIF|OSM|RIPK3|CYP27B1|IFNG|KLB|WNT5A|PPARGC1A|SFRP5|PPARG|NRG1|ACE|S100B|CCR2|NOS3|PRL|CD248|CD28|CD86|ATF3|GATA2|ARG1|CX3CR1|STAT4|DPP4|TLR9|CD3E|NR5A2|SGK1|RBP4|ADA|TREM2|GHRH|PRKCZ|GATA3|XDH|LILRB4|GPER1|NPPC|ACE2|TNF|AGTR1|HMGA1|NR4A1|AGAP2|CCL5","17588","18037|17803|17935|18121|17872|17947|17890|17812|17956|17968|18040|17938|17896|17977|18124|18013|17824|18115|18067|18019|17854|17842|18034|18145|17953|17866|18148|18151|17830|17917|17980|17926|18073|18028|17983|17899|17800|18001|18094|18031|17887|18010|17911|17914|17884|18082|17989","1.03E-18","","GO:0042127","1.5413412695328246","0"
"844","35","GO Biological Process","","Regulation of immune response","3.89E-16","CEACAM1|TBX21|USP18|RIPK3|LBP|IFNG|CCR7|NLRC5|WNT5A|PPARG|NCR1|CCR2|F2RL1|ADORA2B|CD28|CD86|NLRP3|GATA2|ARG1|TLR9|CD3E|AIM2|CARD9|ADA|TREM2|PRKCZ|GATA3|IRF4|LILRB4|CD8A|TNF|SARM1|CCL5|TLR5|SOCS1","17588","18037|17893|17971|18121|17815|17947|17944|18085|17812|18040|17929|18124|17965|17791|18067|18019|17857|17842|18034|18148|18151|17962|18139|17926|18073|17983|17899|18103|18001|17806|18010|18058|17989|17845|17932","1.07E-18","","GO:0050776","1.541005039867429","0"
"1252","41","GO Biological Process","","Negative regulation of signal transduction","7.38E-16","CEACAM1|MIF|USP18|HGF|IL1RN|RORA|NLRC5|WNT5A|SFRP5|PDE3B|PPARG|NRG1|F2RL1|NOS3|MET|NLRP3|ATF3|GATA2|ARG1|CX3CR1|TLR9|CD3E|DUSP5|ADA|TREM2|PRKCZ|GATA3|XDH|IRF4|LILRB4|GPER1|ACE2|TNF|RGS5|AGAP2|GIPR|SARM1|CCL5|SOCS1|ENPP1|SOCS7","17588","18037|17803|17971|18130|17794|17821|18085|17812|17968|18049|18040|17938|17965|18013|17860|17857|17854|17842|18034|18145|18148|18151|17833|17926|18073|17983|17899|17800|18103|18001|18094|17887|18010|17839|18082|17818|18058|17989|17932|18004|17848","2.07E-18","","GO:0009968","1.513194363817696","0"
"1490","44","GO Biological Process","","Biological process involved in interspecies interaction between organisms","1.23E-15","TBX21|MIF|USP18|RIPK3|MACROD2|LBP|MPO|CYP27B1|IFNG|CCR7|NLRC5|WNT5A|PPARG|ACE|CCR5|F2RL1|NOS3|CD86|NLRP3|ARG1|CX3CR1|CCL20|DPP4|TLR9|AIM2|CARD9|LCN2|TREM2|ABCA1|GATA3|LY86|IRF4|GPER1|POMC|ACE2|TNF|AGTR1|CYP2E1|NR4A1|LDLR|SARM1|CCL5|CCL4|TLR5","17588","17893|17803|17971|18121|18127|17815|17785|17872|17947|17944|18085|17812|18040|17896|18133|17965|18013|18019|17857|18034|18145|17863|17866|18148|17962|18139|17779|18073|17923|17899|17905|18103|18094|17851|17887|18010|17911|17782|17884|17878|18058|17989|18100|17845","3.53E-18","","GO:0044419","1.49100948885606","0"
"1348","42","GO Biological Process","","Negative regulation of cell communication","1.38E-15","CEACAM1|MIF|OSM|USP18|HGF|IL1RN|RORA|NLRC5|WNT5A|SFRP5|PDE3B|PPARG|NRG1|F2RL1|NOS3|MET|NLRP3|ATF3|GATA2|ARG1|CX3CR1|TLR9|CD3E|DUSP5|ADA|TREM2|PRKCZ|GATA3|XDH|IRF4|LILRB4|GPER1|ACE2|TNF|RGS5|AGAP2|GIPR|SARM1|CCL5|SOCS1|ENPP1|SOCS7","17588","18037|17803|17935|17971|18130|17794|17821|18085|17812|17968|18049|18040|17938|17965|18013|17860|17857|17854|17842|18034|18145|18148|18151|17833|17926|18073|17983|17899|17800|18103|18001|18094|17887|18010|17839|18082|17818|18058|17989|17932|18004|17848","4.06E-18","","GO:0010648","1.4860120913598762","0"
"1979","51","Reactome Pathways","","Immune System","1.73E-15","CEACAM1|MIF|OSM|USP18|RIPK3|LBP|HGF|MPO|IFNG|IL1RN|RORA|NLRC5|S100B|NCR1|CCR2|CCR5|FABP5|NOS3|PRL|CD28|RORC|CD86|NLRP3|CCR6|ARG1|STAT4|CCL20|TLR9|CD3E|AIM2|CARD9|LCN2|TREM2|GATA3|XDH|LY86|IRF4|LILRB4|TRPM2|POMC|CD8A|TNF|TRIB3|MME|DOCK2|GPR84|SARM1|CCL5|CCL4|TLR5|SOCS1","17588","18037|17803|17935|17971|18121|17815|18130|17785|17947|17794|17821|18085|17977|17929|18124|18133|18025|18013|17824|18067|17992|18019|17857|18136|18034|17953|17863|18148|18151|17962|18139|17779|18073|17899|17800|17905|18103|18001|17773|17851|17806|18010|18097|18109|17950|18046|18058|17989|18100|17845|17932","7.56E-19","","HSA-168256","1.4761953896871205","0"
"296","23","GO Biological Process","","Positive regulation of defense response","2.13E-15","OSM|LBP|IFNG|CCR7|NLRC5|WNT5A|ACE|CCR2|F2RL1|ADORA2B|CD28|NLRP3|ARG1|TLR9|AIM2|CARD9|TREM2|POMC|TNF|AGTR1|TRPV4|LDLR|CCL5","17588","17935|17815|17947|17944|18085|17812|17896|18124|17965|17791|18067|17857|18034|18148|17962|18139|18073|17851|18010|17911|17875|17878|17989","6.38E-18","","GO:0031349","1.4671620396561262","0"
"3654","67","GO Biological Process","","Regulation of biological quality","2.39E-15","CEACAM1|OSM|RIPK3|GCK|CYP27B1|IFNG|CCR7|NAPSA|IL1RN|RORA|WNT5A|PPARGC1A|PPARG|NRG1|ACE|S100B|CCR2|CCR5|MERTK|F2RL1|FABP5|NOS3|PRL|PCSK9|ADORA2B|PPARGC1B|MET|SLC2A4|CCR6|GATA2|CX3CR1|DPP4|TLR9|NR5A2|SGK1|RBP4|CARD9|ADA|LCN2|TREM2|GHRH|ABCA1|PRKCZ|GATA3|XDH|STEAP4|IRF4|ADM2|CYP19A1|FITM2|GPER1|TRPM2|POMC|DHRS9|ACE2|TNF|AGTR1|TRPV4|MME|CSRP3|NR4A1|LDLR|GIPR|CCL5|ANGPTL8|ACACA|ENPP1","17588","18037|17935|18121|18112|17872|17947|17944|18022|17794|17821|17812|17956|18040|17938|17896|17977|18124|18133|18070|17965|18025|18013|17824|18007|17791|17776|17860|17941|18136|17842|18145|17866|18148|17830|17917|17980|18139|17926|17779|18073|18028|17923|17983|17899|17800|17797|18103|17881|18064|18076|18094|17773|17851|18142|17887|18010|17911|17875|18109|18052|17884|17878|17818|17989|17902|17920|18004","7.32E-18","","GO:0065008","1.4621602099051862","0"
"1363","41","GO Biological Process","","Response to endogenous stimulus","1.23E-14","CEACAM1|AQP9|GCK|CYP27B1|CCR7|KLB|IL1RN|WNT5A|PDE3B|PPARG|ACE|NOS3|PCSK9|PPARGC1B|SLC2A4|ARG1|NR3C2|CX3CR1|STAT4|TLR9|NR5A2|SGK1|TREM2|ABCA1|PRKCZ|GATA3|GPER1|TRPM2|POMC|TNF|AGTR1|TRPV4|TRIB3|MME|CSRP3|NR4A1|LDLR|CCL5|ACACA|SOCS1|ENPP1","17588","18037|18055|18112|17872|17944|17890|17794|17812|18049|18040|17896|18013|18007|17776|17941|18034|18079|18145|17953|18148|17830|17917|18073|17923|17983|17899|18094|17773|17851|18010|17911|17875|18097|18109|18052|17884|17878|17989|17920|17932|18004","3.86E-17","","GO:0009719","1.3910094888560602","0"
"827","33","GO Biological Process","","Response to lipid","1.23E-14","LBP|MPO|CYP27B1|CCR7|IL1RN|RORA|WNT5A|PPARG|ACE|CCR5|NOS3|PPARGC1B|RORC|CD86|NLRP3|GATA2|ARG1|NR3C2|CX3CR1|TLR9|SGK1|RBP4|TREM2|ABCA1|LY86|CYP19A1|GPER1|TNF|NR4A1|LDLR|GIPR|CCL5|TLR5","17588","17815|17785|17872|17944|17794|17821|17812|18040|17896|18133|18013|17776|17992|18019|17857|17842|18034|18079|18145|18148|17917|17980|18073|17923|17905|18064|18094|18010|17884|17878|17818|17989|17845","3.84E-17","","GO:0033993","1.3910094888560602","0"
"1373","41","GO Biological Process","","Regulation of response to stress","1.52E-14","CEACAM1|MIF|OSM|USP18|LBP|HGF|IFNG|CCR7|GGT1|RORA|NLRC5|WNT5A|PPARG|ACE|NCR1|CCR2|F2RL1|NOS3|ADORA2B|MET|CD28|NLRP3|ARG1|TLR9|AIM2|CARD9|ADA|TREM2|GATA3|XDH|CYP19A1|GPER1|TRPM2|POMC|ACE2|TNF|AGTR1|TRPV4|LDLR|CCL5|SOCS1","17588","18037|17803|17935|17971|17815|18130|17947|17944|18106|17821|18085|17812|18040|17896|17929|18124|17965|18013|17791|17860|18067|17857|18034|18148|17962|18139|17926|18073|17899|17800|18064|18094|17773|17851|17887|18010|17911|17875|17878|17989|17932","4.96E-17","","GO:0080134","1.3818156412055227","0"
"3338","63","UniProt Keywords","","Disulfide bond","2.57E-14","CEACAM1|OSM|LBP|AMH|HGF|MPO|CCR7|GGT1|NAPSA|IL1RN|WNT5A|ADAM28|SFRP5|NRG1|ACE|NCR1|CCR2|CCR5|MERTK|F2RL1|FABP5|PRL|PCSK9|ADORA2B|CD248|ANGPT2|MET|CD28|CD86|NLRP3|CCR6|CX3CR1|CCL20|DPP4|TLR9|CD3E|SGK1|RBP4|LCN2|TREM2|ABCA1|XDH|LY86|SHBG|LILRB4|NRG4|ADM2|GPER1|TRPM2|POMC|CD8A|NPPC|ACE2|TNF|AGTR1|MME|LDLR|GIPR|CCL5|KCP|CCL4|TLR5|ENPP1","17588","18037|17935|17815|17869|18130|17785|17944|18106|18022|17794|17812|18016|17968|17938|17896|17929|18124|18133|18070|17965|18025|17824|18007|17791|18115|17908|17860|18067|18019|17857|18136|18145|17863|17866|18148|18151|17917|17980|17779|18073|17923|17800|17905|17788|18001|18118|17881|18094|17773|17851|17806|18031|17887|18010|17911|18109|17878|17818|17989|18043|18100|17845|18004","3.82E-17","","KW-1015","1.3590066876668705","0"
"1328","40","GO Biological Process","","Response to other organism","3.05E-14","TBX21|MIF|USP18|RIPK3|MACROD2|LBP|MPO|CYP27B1|IFNG|CCR7|NLRC5|WNT5A|PPARG|ACE|CCR5|F2RL1|NOS3|CD86|NLRP3|ARG1|CX3CR1|CCL20|TLR9|AIM2|CARD9|LCN2|TREM2|ABCA1|GATA3|LY86|IRF4|GPER1|POMC|TNF|CYP2E1|NR4A1|SARM1|CCL5|CCL4|TLR5","17588","17893|17803|17971|18121|18127|17815|17785|17872|17947|17944|18085|17812|18040|17896|18133|17965|18013|18019|17857|18034|18145|17863|18148|17962|18139|17779|18073|17923|17899|17905|18103|18094|17851|18010|17782|17884|18058|17989|18100|17845","1.01E-16","","GO:0051707","1.3515700160653215","0"
